1.42598, -2.42945, -0.928787
1.42482, -2.40552, -0.927806
1.42166, -2.37847, -0.925144
1.42584, -2.36416, -0.928664
1.42524, -2.34197, -0.928159
1.42925, -2.32768, -0.93154
1.43034, -2.30869, -0.932457
1.42511, -2.2796, -0.928048
1.42259, -2.25528, -0.925931
1.42043, -2.2318, -0.924107
1.42592, -2.22074, -0.92873
1.42402, -2.19812, -0.927135
1.42151, -2.1748, -0.92502
1.42184, -2.15613, -0.925295
1.42256, -2.13826, -0.925905
1.42769, -2.12724, -0.930223
1.42373, -2.10262, -0.926893
1.42418, -2.08485, -0.92727
1.42403, -2.06637, -0.927143
1.42684, -2.0524, -0.929508
1.42139, -2.02656, -0.92492
1.423, -2.01117, -0.926274
1.42246, -1.99286, -0.925823
1.42651, -1.9812, -0.929227
1.43206, -1.97173, -0.933906
1.43077, -1.95276, -0.932816
1.42885, -1.93312, -0.931199
1.43, -1.91788, -0.932167
1.42044, -1.88827, -0.924121
1.42246, -1.87456, -0.925821
1.42442, -1.86087, -0.927467
1.42631, -1.84719, -0.929058
1.43246, -1.83918, -0.934239
1.43152, -1.82199, -0.93345
1.43268, -1.80765, -0.934425
1.42007, -1.77588, -0.923805
1.42543, -1.76721, -0.928323
1.43076, -1.75852, -0.932814
1.4283, -1.74016, -0.930736
1.42685, -1.72324, -0.929516
1.42196, -1.70227, -0.925397
1.42763, -1.69429, -0.930171
1.42481, -1.67614, -0.927797
1.42869, -1.66612, -0.931067
1.42287, -1.64472, -0.926164
1.42777, -1.63607, -0.930296
1.42692, -1.62077, -0.929576
1.42714, -1.60683, -0.929761
1.42498, -1.59029, -0.927946
1.4297, -1.58164, -0.931917
1.41693, -1.55348, -0.921166
1.42211, -1.54553, -0.925521
1.42491, -1.53498, -0.927881
1.42825, -1.52506, -0.930698
1.4292, -1.51259, -0.931494
1.42535, -1.49508, -0.928251
1.41844, -1.4745, -0.92243
1.42334, -1.46654, -0.926563
1.41925, -1.44921, -0.923112
1.42287, -1.44001, -0.926162
1.42465, -1.42895, -0.927661
1.42033, -1.41177, -0.924026
1.42199, -1.40076, -0.925427
1.42118, -1.38733, -0.924738
1.42579, -1.37936, -0.928627
1.42609, -1.36717, -0.92888
1.42695, -1.3556, -0.929604
1.42961, -1.34582, -0.931845
1.43038, -1.33427, -0.93249
1.42116, -1.31339, -0.924727
1.42553, -1.30542, -0.928407
1.42988, -1.29742, -0.932065
1.43419, -1.2894, -0.935701
1.42717, -1.27109, -0.929787
1.42762, -1.25969, -0.930163
1.42675, -1.24718, -0.929432
1.42456, -1.23358, -0.927586
1.42485, -1.22225, -0.927828
1.42126, -1.20764, -0.924806
1.4208, -1.19583, -0.924419
1.42349, -1.18677, -0.926688
1.42615, -1.1777, -0.928929
1.42039, -1.16164, -0.924078
1.41779, -1.14834, -0.921884
1.42031, -1.13933, -0.924008
1.4241, -1.13136, -0.9272
1.42525, -1.12128, -0.928171
1.42375, -1.10914, -0.926906
1.42547, -1.09961, -0.928356
1.42321, -1.08701, -0.926453
1.42155, -1.07497, -0.925057
1.42447, -1.06649, -0.927511
1.42669, -1.0575, -0.929381
1.42888, -1.04851, -0.931224
1.42704, -1.03655, -0.929674
1.42247, -1.02268, -0.925832
1.42454, -1.01374, -0.927569
1.42455, -1.00334, -0.927583
1.42117, -0.990582, -0.92473
1.4184, -0.978352, -0.922396
1.42097, -0.969928, -0.924566
1.42284, -0.961028, -0.926141
1.42468, -0.952126, -0.927689
1.41696, -0.93681, -0.92119
1.42008, -0.928865, -0.923813
1.4218, -0.920001, -0.925262
1.4228, -0.91069, -0.926107
1.42103, -0.899615, -0.924611
1.41714, -0.887263, -0.921338
1.41871, -0.878448, -0.922661
1.41265, -0.864897, -0.91756
1.41553, -0.856977, -0.91998
1.41421, -0.846504, -0.918875
1.41703, -0.838576, -0.921243
1.42329, -0.832704, -0.92652
1.42606, -0.824723, -0.928849
1.4253, -0.814694, -0.928214
1.41821, -0.801063, -0.922238
1.42087, -0.793112, -0.924478
1.41226, -0.77883, -0.917226
1.41484, -0.770913, -0.919404
1.41458, -0.761434, -0.919183
1.4157, -0.752738, -0.920122
1.41466, -0.742909, -0.919246
1.41074, -0.731607, -0.915947
1.41033, -0.722217, -0.915599
1.41272, -0.714311, -0.917618
1.41509, -0.706392, -0.919615
1.42101, -0.700251, -0.924596
1.42333, -0.692285, -0.926554
1.42563, -0.684305, -0.928488
1.42503, -0.674928, -0.927983
1.41864, -0.662835, -0.922605
1.42012, -0.654545, -0.92385
1.41941, -0.645249, -0.92325
1.42011, -0.636633, -0.923836
1.4186, -0.627044, -0.922569
1.41851, -0.618128, -0.92249
1.41911, -0.609542, -0.922995
1.41967, -0.600961, -0.923473
1.41221, -0.588986, -0.917186
1.40979, -0.579242, -0.915149
1.41171, -0.571341, -0.916767
1.41361, -0.563429, -0.918361
1.41694, -0.556091, -0.921166
1.42171, -0.549302, -0.925186
1.42353, -0.541333, -0.926719
1.42532, -0.533354, -0.928229
1.42562, -0.524814, -0.928479
1.4222, -0.514923, -0.925602
1.42243, -0.506417, -0.925797
1.42116, -0.497392, -0.924723
1.41911, -0.488133, -0.922999
1.41777, -0.479161, -0.921868
1.41121, -0.468461, -0.916343
1.41276, -0.460553, -0.917648
1.41428, -0.452636, -0.918932
1.41949, -0.445899, -0.923322
1.42097, -0.437944, -0.924564
1.42242, -0.42998, -0.925784
1.41341, -0.418859, -0.918193
1.41181, -0.410056, -0.916846
1.41316, -0.402145, -0.917988
1.41449, -0.394226, -0.919107
1.41579, -0.3863, -0.920204
1.41557, -0.377959, -0.920017
1.41832, -0.370426, -0.922331
1.41804, -0.362088, -0.922098
1.41924, -0.354142, -0.923104
1.4189, -0.345816, -0.922823
1.42004, -0.337865, -0.923784
1.41739, -0.329018, -0.921553
1.40869, -0.318818, -0.914219
1.40974, -0.310926, -0.915104
1.41076, -0.303027, -0.915967
1.41252, -0.295284, -0.917443
1.4218, -0.289091, -0.925261
1.42275, -0.281124, -0.926063
1.42367, -0.273152, -0.926842
1.42079, -0.264457, -0.92441
1.42166, -0.256496, -0.925143
1.41416, -0.247047, -0.918831
1.41497, -0.239124, -0.919514
1.41576, -0.231197, -0.920175
1.41196, -0.222534, -0.916977
1.41269, -0.214623, -0.917592
1.41795, -0.207388, -0.922024
1.41939, -0.199553, -0.923236
1.42005, -0.191601, -0.923786
1.42448, -0.184146, -0.927519
1.42127, -0.175685, -0.924819
1.42184, -0.167723, -0.925301
1.42392, -0.159931, -0.927045
1.42444, -0.151953, -0.927483
1.4234, -0.143816, -0.926615
1.42387, -0.135841, -0.927008
1.41592, -0.127096, -0.920309
1.41633, -0.119165, -0.920656
1.41671, -0.111231, -0.920979
1.41707, -0.103294, -0.921281
1.41511, -0.0951992, -0.91963
1.42153, -0.0876561, -0.925034
1.42181, -0.0796927, -0.92527
1.4213, -0.0716885, -0.924839
1.42152, -0.0637266, -0.925029
1.42784, -0.0560077, -0.930348
1.42266, -0.0478254, -0.925986
1.4228, -0.0398559, -0.92611
1.42292, -0.0318856, -0.926211
1.4169, -0.0238101, -0.921136
1.41161, -0.0158126, -0.916682
1.41165, -0.00790641, -0.916715
1.41166, -8.85967e-08, -0.916727
1.41853, 0.0079455, -0.922513
1.42232, 0.0159346, -0.925701
1.42225, 0.0239015, -0.925645
1.42216, 0.031868, -0.925566
1.41286, 0.0395721, -0.917737
1.41272, 0.0474849, -0.917615
1.41255, 0.0553968, -0.91747
1.41464, 0.0634123, -0.919235
1.41977, 0.0716098, -0.923551
1.41951, 0.0795617, -0.923339
1.41924, 0.087512, -0.923104
1.41817, 0.0954084, -0.922203
1.41325, 0.103011, -0.918065
1.4129, 0.110925, -0.917764
1.41557, 0.119099, -0.920013
1.41439, 0.126957, -0.919024
1.41472, 0.134951, -0.919299
1.41425, 0.142874, -0.918908
1.41529, 0.150959, -0.919779
1.41477, 0.158885, -0.919344
1.41575, 0.16699, -0.920169
1.41747, 0.175206, -0.921612
1.41915, 0.183444, -0.923032
1.41852, 0.191392, -0.922505
1.41559, 0.199009, -0.920035
1.41491, 0.206935, -0.919464
1.41649, 0.215211, -0.92079
1.42031, 0.223874, -0.924011
1.42107, 0.23208, -0.924649
1.42104, 0.240168, -0.924624
1.42023, 0.248126, -0.923937
1.41938, 0.256078, -0.923229
1.42154, 0.2646, -0.925048
1.42065, 0.27256, -0.924293
1.41972, 0.280515, -0.923516
1.41878, 0.288465, -0.922716
1.4178, 0.296409, -0.921894
1.4168, 0.304348, -0.92105
1.41577, 0.31228, -0.920183
1.41622, 0.320554, -0.920563
1.41664, 0.32884, -0.920919
1.41553, 0.336771, -0.919983
1.41439, 0.344696, -0.919025
1.42299, 0.355095, -0.926266
1.42179, 0.363063, -0.925257
1.42057, 0.371024, -0.924225
1.41782, 0.37857, -0.92191
1.40831, 0.384221, -0.913903
1.40702, 0.392104, -0.912812
1.40569, 0.39998, -0.911698
1.40957, 0.409394, -0.914961
1.4149, 0.419309, -0.919449
1.41572, 0.427917, -0.92014
1.41428, 0.435842, -0.918926
1.41058, 0.443046, -0.915813
1.40909, 0.450942, -0.914556
1.40979, 0.459568, -0.915151
1.40825, 0.467459, -0.913848
1.41111, 0.476869, -0.916261
1.40951, 0.484768, -0.914909
1.41599, 0.495551, -0.920372
1.41801, 0.504813, -0.922072
1.41852, 0.513565, -0.922502
1.41679, 0.521506, -0.921047
1.41945, 0.531115, -0.923281
1.41839, 0.539345, -0.922395
1.41658, 0.547285, -0.920868
1.41474, 0.555214, -0.919318
1.41288, 0.563132, -0.917746
1.41098, 0.57104, -0.916152
1.41052, 0.579547, -0.915763
1.41076, 0.588368, -0.915961
1.40878, 0.596264, -0.914296
1.40823, 0.604783, -0.913831
1.41416, 0.616199, -0.91883
1.4186, 0.627044, -0.922569
1.41794, 0.635643, -0.922011
1.42085, 0.645916, -0.924464
1.41868, 0.653869, -0.922638
1.42152, 0.664203, -0.925026
1.41929, 0.672159, -0.923148
1.41703, 0.680103, -0.921247
1.41761, 0.68945, -0.921734
1.41887, 0.699176, -0.922792
1.41652, 0.707116, -0.920816
1.41628, 0.716143, -0.920615
1.41601, 0.725181, -0.920386
1.41499, 0.733854, -0.919531
1.41678, 0.744044, -0.921035
1.41428, 0.751973, -0.918932
1.41811, 0.763367, -0.922154
1.41696, 0.772085, -0.921183
1.4221, 0.784356, -0.925512
1.41946, 0.792314, -0.923297
1.41821, 0.801063, -0.922238
1.41552, 0.808999, -0.919975
1.41281, 0.81692, -0.917689
1.41146, 0.825654, -0.916555
1.41911, 0.839831, -0.922998
1.42184, 0.851153, -0.925297
1.41899, 0.859109, -0.922893
1.41403, 0.865758, -0.918723
1.41664, 0.877145, -0.92092
1.41645, 0.886825, -0.92076
1.4176, 0.897404, -0.921722
1.41596, 0.906228, -0.920342
1.41975, 0.918651, -0.923536
1.4194, 0.928411, -0.923239
1.41764, 0.937268, -0.921763
1.4145, 0.945199, -0.919117
1.41201, 0.953578, -0.91702
1.41489, 0.965703, -0.919447
1.41772, 0.977878, -0.921829
1.41579, 0.986764, -0.920201
1.42321, 1.00238, -0.926453
1.42454, 1.01374, -0.927569
1.42114, 1.02171, -0.924708
1.41772, 1.02966, -0.921825
1.41427, 1.03759, -0.918919
1.41079, 1.0455, -0.915992
1.40861, 1.0544, -0.914155
1.40706, 1.0638, -0.912845
1.42453, 1.08803, -0.92756
1.42547, 1.09961, -0.928356
1.42179, 1.10758, -0.925254
1.41743, 1.11501, -0.92158
1.41369, 1.12294, -0.918435
1.41382, 1.13403, -0.918545
1.4152, 1.1462, -0.919705
1.41717, 1.15896, -0.921362
1.41586, 1.16905, -0.92026
1.41579, 1.18023, -0.920205
1.41824, 1.19363, -0.922264
1.41488, 1.20212, -0.919434
1.42039, 1.21837, -0.924079
1.41695, 1.22687, -0.921177
1.41916, 1.24042, -0.923042
1.42194, 1.25459, -0.925384
1.42089, 1.26539, -0.924493
1.42354, 1.27965, -0.92673
1.41988, 1.28819, -0.923648
1.42304, 1.3031, -0.926309
1.42054, 1.31281, -0.924204
1.41862, 1.3231, -0.922587
1.42098, 1.33754, -0.924572
1.41958, 1.34846, -0.92339
1.41874, 1.35999, -0.922686
1.4203, 1.37394, -0.923997
1.41752, 1.3837, -0.921662
1.41957, 1.39832, -0.923383
1.41973, 1.41116, -0.923516
1.42404, 1.42833, -0.927153
1.42046, 1.43754, -0.924139
1.42104, 1.45108, -0.924625
1.42215, 1.46529, -0.925559
1.41962, 1.47576, -0.923431
1.42298, 1.49255, -0.926256
1.42684, 1.51005, -0.929506
1.4259, 1.5225, -0.928717
1.42198, 1.53176, -0.925413
1.42444, 1.54811, -0.927488
1.42682, 1.56452, -0.929494
1.42738, 1.57903, -0.929965
1.42672, 1.59226, -0.929405
1.42772, 1.60748, -0.930246
1.42406, 1.61746, -0.927163
1.42663, 1.63474, -0.929334
1.42173, 1.64338, -0.925207
1.4202, 1.65604, -0.923914
1.42199, 1.67276, -0.925423
1.42089, 1.68614, -0.924494
1.4242, 1.705, -0.927282
1.41961, 1.71433, -0.923416
1.42164, 1.7319, -0.925128
1.41806, 1.74261, -0.92211
1.41993, 1.76026, -0.923689
1.41569, 1.77029, -0.920114
1.41849, 1.78942, -0.922478
1.42283, 1.81073, -0.92613
1.42218, 1.82575, -0.925584
1.41877, 1.83725, -0.922709
1.41584, 1.84946, -0.920243
1.41766, 1.86812, -0.921776
1.42204, 1.89042, -0.925464
1.41783, 1.90126, -0.92192
1.41463, 1.91354, -0.919226
1.41609, 1.93237, -0.920457
1.41172, 1.94321, -0.916771
1.41405, 1.96358, -0.918732
1.4204, 1.98991, -0.924082
1.41374, 1.99785, -0.918478
1.41628, 2.01912, -0.92061
1.41411, 2.03375, -0.918784
1.41339, 2.05064, -0.918178
1.41208, 2.06681, -0.917076
1.41571, 2.09055, -0.92013
1.4217, 2.11815, -0.925176
1.41859, 2.13218, -0.922558
1.41541, 2.14621, -0.919884
1.4102, 2.15718, -0.915496
1.41669, 2.18659, -0.920956
1.41473, 2.20299, -0.919306
1.40978, 2.21476, -0.91514
1.41874, 2.24906, -0.922688
1.41649, 2.26556, -0.92079
1.41415, 2.28209, -0.918822
1.41078, 2.29705, -0.915986
1.41252, 2.32069, -0.91745
1.40851, 2.33491, -0.914071
1.41095, 2.36023, -0.916124
1.41278, 2.38482, -0.917668
1.4131, 2.40709, -0.917932
1.41649, 2.43501, -0.920791
1.4129, 2.45096, -0.917767
1.4124, 2.47256, -0.917342
1.41087, 2.49258, -0.916061
1.40835, 2.51101, -0.913936
1.41506, 2.54655, -0.919586
1.41758, 2.57487, -0.921712
1.41161, 2.5877, -0.91668
1.40776, 2.60462, -0.913435
1.41335, 2.63968, -0.918143
1.40539, 2.64922, -0.911437
1.41321, 2.6894, -0.918029
1.4123, 2.71309, -0.917259
1.40956, 2.73348, -0.914955
1.41384, 2.76811, -0.918563
1.40543, 2.77768, -0.911473
1.41394, 2.82169, -0.91864
1.41026, 2.84139, -0.915543
1.40444, 2.85687, -0.910639
1.4034, 2.88252, -0.909766
1.40544, 2.91501, -0.911484
1.40809, 2.94928, -0.913713
1.40934, 2.98108, -0.91477
1.40765, 3.00694, -0.913347
1.40738, 3.03628, -0.913118
1.41199, 3.07688, -0.916997
1.40748, 3.09771, -0.913205
1.41205, 3.13934, -0.917049
1.41029, 3.16719, -0.915566
1.41063, 3.2003, -0.915851
1.40853, 3.22824, -0.914084
1.41294, 3.27195, -0.917804
1.41378, 3.30789, -0.918512
1.41186, 3.33775, -0.916887
1.4188, 3.38967, -0.92274
1.41825, 3.42407, -0.922274
1.41856, 3.46119, -0.922536
1.41265, 3.48329, -0.917556
1.41502, 3.52673, -0.919552
1.41886, 3.57472, -0.922789
1.41415, 3.60138, -0.918818
1.42054, 3.6576, -0.924206
1.41644, 3.68704, -0.920752
1.41687, 3.7291, -0.921109
1.41272, 3.75951, -0.917612
1.41267, 3.80169, -0.917572
1.41432, 3.84936, -0.918966
1.4173, 3.90165, -0.921476
1.42092, 3.95678, -0.924522
1.41595, 3.98836, -0.920335
1.41739, 4.03911, -0.921548
1.41323, 4.07441, -0.918044
1.41071, 4.11524, -0.915921
1.40947, 4.1607, -0.914874
1.41278, 4.22093, -0.917663
1.41511, 4.27943, -0.919632
1.41561, 4.33342, -0.920047
1.41547, 4.38658, -0.919936
1.41501, 4.43982, -0.919547
1.40992, 4.47923, -0.915261
1.40942, 4.53445, -0.914834
1.41249, 4.60278, -0.917423
1.41514, 4.67122, -0.919651
1.41379, 4.72765, -0.918515
1.41236, 4.78509, -0.917311
1.41405, 4.85477, -0.91874
1.41266, 4.91518, -0.917569
1.40959, 4.97097, -0.914979
1.41263, 5.05035, -0.917539
1.41414, 5.12608, -0.918815
1.40913, 5.17927, -0.91459
1.41573, 5.27788, -0.920155
1.41114, 5.33595, -0.916283
1.41273, 5.41967, -0.917626
1.41691, 5.51585, -0.921143
1.41101, 5.57414, -0.916178
1.40732, 5.64295, -0.913068
1.40826, 5.73279, -0.913855
1.40884, 5.82371, -0.91435
1.4131, 5.93291, -0.917934
1.40651, 5.99823, -0.912386
1.40625, 6.0933, -0.912164
1.41051, 6.21152, -0.915756
1.40326, 6.28088, -0.90965
1.40616, 6.39936, -0.912093
1.40769, 6.51511, -0.913376
1.39981, 6.5895, -0.906743
1.41027, 6.75568, -0.915555
1.39959, 6.82251, -0.906559
1.40611, 6.97841, -0.912049
1.39693, 7.05891, -0.904316
1.39353, 7.17243, -0.90145
1.39267, 7.30352, -0.900725
1.39149, 7.43766, -0.899735
1.39681, 7.6128, -0.904214
1.39737, 7.76768, -0.904686
1.40486, 7.96855, -0.910992
1.39994, 8.10423, -0.906848
1.38894, 8.20874, -0.897589
1.36154, 8.21644, -0.874504
-5.1012, 17.2375, 4.56896
-5.1783, 17.2732, 4.6339
-5.23589, 17.2434, 4.68242
-5.28708, 17.1928, 4.72553
-6.12118, 13.6439, 5.42808
-6.16665, 13.6087, 5.46638
-6.19231, 13.5304, 5.48799
-6.22511, 13.4683, 5.51562
-6.25241, 13.395, 5.53861
-7.15086, 9.80176, 6.29537
-7.18404, 9.76144, 6.32331
-7.21601, 9.7195, 6.35024
-7.22318, 9.64457, 6.35628
1.34257, -8.85722, -0.858539
1.37212, -8.84963, -0.883425
1.40164, -8.84186, -0.90829
1.35248, -8.33951, -0.866882
1.3609, -8.21253, -0.873972
1.368, -8.08268, -0.87996
1.35921, -7.86406, -0.872551
1.35134, -7.65936, -0.865926
1.35435, -7.52409, -0.868461
1.35175, -7.36264, -0.866271
1.34792, -7.2004, -0.863044
1.34867, -7.06846, -0.863674
1.35245, -6.95702, -0.866856
1.34967, -6.81563, -0.864517
1.35095, -6.69958, -0.865599
1.34487, -6.55077, -0.860474
1.35425, -6.48233, -0.868373
1.35837, -6.39075, -0.871841
1.36578, -6.31756, -0.878088
1.37792, -6.26847, -0.888316
1.38049, -6.17707, -0.890477
1.38718, -6.10688, -0.896111
1.39125, -6.02714, -0.899544
1.39989, -5.9695, -0.90682
1.41019, -5.92048, -0.91549
1.41768, -5.86096, -0.921805
1.42366, -5.79669, -0.926839
1.43413, -5.75247, -0.935659
1.43913, -5.68732, -0.939873
1.44421, -5.62412, -0.944147
1.45034, -5.56666, -0.949315
1.44924, -5.48273, -0.948385
1.45283, -5.41877, -0.95141
1.45678, -5.35771, -0.954737
1.45397, -5.27314, -0.952367
1.44958, -5.18494, -0.948674
1.44621, -5.10253, -0.94583
1.4439, -5.02589, -0.943885
1.44325, -4.95687, -0.943336
1.44135, -4.88515, -0.941738
1.44695, -4.84061, -0.946454
1.43842, -4.74951, -0.939269
1.43856, -4.6893, -0.939386
1.44172, -4.64033, -0.942052
1.43456, -4.55896, -0.93602
1.4376, -4.51201, -0.938578
1.42952, -4.43093, -0.931774
1.43305, -4.38783, -0.934751
1.43214, -4.3319, -0.933984
1.43209, -4.27973, -0.933943
1.43355, -4.23315, -0.935173
1.43596, -4.1903, -0.937201
1.43469, -4.13745, -0.936129
1.43058, -4.0774, -0.932666
1.4299, -4.0284, -0.932094
1.43244, -3.98947, -0.934236
1.42861, -3.93338, -0.931009
1.4365, -3.91086, -0.937658
1.44032, -3.87751, -0.940874
1.43497, -3.81986, -0.936369
1.43061, -3.76595, -0.932692
1.42997, -3.72292, -0.932154
1.43078, -3.68444, -0.932835
1.43067, -3.64425, -0.932741
1.43344, -3.61214, -0.935077
1.43638, -3.58096, -0.93755
1.43101, -3.52942, -0.933029
1.42995, -3.48951, -0.93214
1.42722, -3.44614, -0.92984
1.42857, -3.41345, -0.930977
1.42973, -3.38081, -0.931954
1.42482, -3.33419, -0.927812
1.43074, -3.31393, -0.932801
1.43169, -3.28233, -0.933605
1.4238, -3.23076, -0.926959
1.42205, -3.1941, -0.92548
1.42505, -3.16879, -0.928005
1.42174, -3.12968, -0.925218
1.42557, -3.10703, -0.928445
1.42888, -3.08355, -0.931239
1.42498, -3.04466, -0.927951
1.41886, -3.0016, -0.922795
1.41887, -2.9723, -0.922806
1.41751, -2.94052, -0.921658
1.42285, -2.92322, -0.926157
1.42851, -2.90677, -0.930926
1.42217, -2.86584, -0.925586
1.42717, -2.8486, -0.929797
1.42458, -2.81626, -0.927617
1.42097, -2.78232, -0.924573
1.42391, -2.76183, -0.927049
1.42674, -2.74136, -0.929432
1.42604, -2.71427, -0.928841
1.42432, -2.68559, -0.927395
1.42287, -2.65781, -0.926176
1.4217, -2.63091, -0.92519
1.42389, -2.61064, -0.927031
1.43126, -2.60019, -0.933243
1.43016, -2.57423, -0.93231
1.43024, -2.55078, -0.932384
1.42526, -2.51847, -0.928183
1.42822, -2.50078, -0.93068
1.42017, -2.46382, -0.923903
1.42335, -2.44703, -0.926577
1.42874, -2.43424, -0.931118
1.42296, -2.40233, -0.926251
1.42491, -2.38403, -0.927895
1.42771, -2.36732, -0.930246
1.42052, -2.33409, -0.924197
1.42499, -2.32061, -0.927955
1.42843, -2.30556, -0.930858
1.43276, -2.29208, -0.934505
1.42692, -2.26227, -0.929585
1.4301, -2.24729, -0.932264
1.42883, -2.22537, -0.931194
1.42451, -2.19889, -0.927551
1.42692, -2.18323, -0.92958
1.42628, -2.163, -0.929046
1.4166, -2.12914, -0.920889
1.42219, -2.11891, -0.925602
1.42524, -2.10489, -0.928165
1.4267, -2.08861, -0.929398
1.42403, -2.06637, -0.927148
1.42836, -2.05464, -0.9308
1.42497, -2.03176, -0.927943
1.41888, -2.00525, -0.922814
1.41884, -1.9877, -0.922781
1.42494, -1.979, -0.92792
1.43101, -1.97027, -0.933032
1.42762, -1.94839, -0.930173
1.42568, -1.92877, -0.928543
1.42312, -1.90849, -0.92638
1.42788, -1.89834, -0.930391
1.42299, -1.87528, -0.926276
1.4287, -1.86658, -0.931084
1.41876, -1.83725, -0.922714
1.41893, -1.82151, -0.922856
1.42337, -1.81143, -0.926592
1.4294, -1.80344, -0.931673
1.4228, -1.77937, -0.926118
1.42818, -1.77068, -0.930645
1.43076, -1.75852, -0.932819
1.42718, -1.73878, -0.929806
1.42239, -1.71775, -0.925767
1.42531, -1.70636, -0.928229
1.42425, -1.69021, -0.927337
1.42706, -1.67884, -0.929702
1.41793, -1.65335, -0.922012
1.41604, -1.63669, -0.920424
1.41807, -1.62475, -0.92213
1.42291, -1.61613, -0.926203
1.42541, -1.60485, -0.928313
1.43018, -1.59619, -0.932327
1.43201, -1.58425, -0.933874
1.42682, -1.56452, -0.929498
1.42152, -1.54488, -0.925035
1.4167, -1.52598, -0.920976
1.41649, -1.51227, -0.920797
1.42034, -1.50305, -0.924043
1.42534, -1.49508, -0.928256
1.42854, -1.4852, -0.930946
1.42751, -1.47092, -0.930085
1.42523, -1.45544, -0.928159
1.42467, -1.44187, -0.927685
1.41922, -1.42341, -0.923097
1.42033, -1.41177, -0.92403
1.42502, -1.4038, -0.927988
1.4297, -1.39581, -0.931922
1.42335, -1.37695, -0.926574
1.41874, -1.35999, -0.92269
1.42326, -1.35203, -0.926502
1.42591, -1.34227, -0.928733
1.43038, -1.33427, -0.932494
1.42488, -1.3169, -0.927868
1.42802, -1.30774, -0.93051
1.42487, -1.29281, -0.927862
1.42479, -1.2808, -0.92779
1.42591, -1.26995, -0.928733
1.42131, -1.25402, -0.924859
1.42232, -1.24324, -0.92571
